"工作表导出位置: C:\Users\Admin\Documents\Agilent\ICP Expert\My Results\20181123-1 ICP-Heavy Metal-Fe-FACT.esws"
""
"标签","类型","日期时间","元素","元素标签","标记","未计算的数据","浓度","单位","强度","浓度 SD","浓度 %RSD","强度 SD","强度 %RSD","重量","体积","稀释系数","内标","LIMS ID","自定义","自定义参比","采样日期时间","采样地点","说明","重复项","浓度 重复项 1","浓度 重复项 2","浓度 重复项 3","强度 重复项 1","强度 重复项 2","强度 重复项 3","标记 重复项 1","标记 重复项 2","标记 重复项 3"
"M BS","样品","2018/11/23 14:12:44","Hg 194.164","Hg(ref)","","0.00590","0.00590","ppm","25.99368","0.00730","123.79886","12.86601","49.50","1","1","1","-","","","","","","","3","0.00101","0.01430","0.00239","17.38880","40.78427","19.80798","","",""
"M BS","样品","2018/11/23 14:12:44","Hg 253.652","Hg(ref)","","0.00269","0.00269","ppm","7.29789","0.00279","103.71668","5.82083","79.76","1","1","1","-","","","","","","","3","0.00161","0.00586","0.00060","5.04332","13.90876","2.94158","","",""
"M BS","样品","2018/11/23 14:12:44","Mn 257.610","Mn","u","-0.00041","-0.00041","ppm","123.03930","0.00014","33.29514","14.55500","11.83","1","1","1","-","","","","","","","3","-0.00052","-0.00043","-0.00026","110.26649","119.96582","138.88560","u","u","u"
"M BS","样品","2018/11/23 14:12:44","Mn 259.372","Mn(ref)","u","0.00","0.00","ppm","60.55","0.00","316.38","14.00","23.12","1","1","1","-","","","","","","","3","0.00","0.00","0.00","46.77","60.13","74.76","u","u",""
"M BS","样品","2018/11/23 14:12:44","Mn 260.568","Mn(ref)","u","0.00","0.00","ppm","22.06","0.00","729.05","4.84","21.96","1","1","1","-","","","","","","","3","0.00","0.00","0.00","16.46","24.83","24.87","u","",""
"M BS","样品","2018/11/23 14:12:44","Mo 201.512","Mo","","未校正","未校正","ppm","13.60","-","-","10.85","79.82","1","1","1","-","","","","","","","3","未校正","未校正","未校正","2.85","24.55","13.39","未校正","未校正","未校正"
"M BS","样品","2018/11/23 14:12:44","Mo 202.032","Mo(ref)","u","-0.00245","-0.00245","ppm","14.21905","0.00242","98.78857","10.36618","72.90","1","1","1","-","","","","","","","3","-0.00237","-0.00007","-0.00491","14.54230","24.41983","3.69502","u","u","u"
"M BS","样品","2018/11/23 14:12:44","Mo 204.598","Mo(ref)","","0.01","0.01","ppm","29.55","0.01","75.66","17.15","58.04","1","1","1","-","","","","","","","3","0.02","0.00","0.01","48.13","14.31","26.23","","",""
"M BS","样品","2018/11/23 14:12:44","Ni 231.604","Ni","u","-0.00349","-0.00349","ppm","10.19894","0.00311","88.95013","6.92790","67.93","1","1","1","-","","","","","","","3","-0.00518","0.00009","-0.00540","6.45287","18.19333","5.95061","u","","u"
"M BS","样品","2018/11/23 14:12:44","Ni 216.555","Ni(ref)","u","-0.00009","-0.00009","ppm","18.42524","0.00093","1087.06225","3.34576","18.16","1","1","1","-","","","","","","","3","-0.00115","0.00031","0.00058","14.60062","19.86499","20.81011","u","",""
"M BS","样品","2018/11/23 14:12:44","Ni 221.648","Ni(ref)","u","0.00019","0.00019","ppm","9.04209","0.00182","947.20989","1.79735","19.88","1","1","1","-","","","","","","","3","-0.00134","0.00221","-0.00029","7.53363","11.03078","8.56185","u","","u"
"M BS","样品","2018/11/23 14:12:44","Pb 220.353","Pb","o","26.54975","26.54975","ppm","30474.84734","6.67181","25.12944","7653.88331","25.12","1","1","1","Y (360.074 nm)","","","","","","","3","27.73656","19.36419","32.54851","31836.34579","22231.58060","37356.61564","o","o","o"
"M BS","样品","2018/11/23 14:12:44","Pb 182.143","Pb(ref)","","0.01693","0.01693","ppm","6.87656","0.02584","152.65061","6.50523","94.60","1","1","1","-","","","","","","","3","0.00051","0.00356","0.04672","2.74369","3.51091","14.37508","","",""
"M BS","样品","2018/11/23 14:12:44","Pb 217.000","Pb(ref)","o","13.44767","13.44767","ppm","5375.44506","7.30649","54.33280","2919.95683","54.32","1","1","1","Y (360.074 nm)","","","","","","","3","5.83674","14.10033","20.40594","2333.82335","5636.27539","8156.23644","o","o","o"
"M BS","样品","2018/11/23 14:12:44","Pb 261.417","Pb(ref)","o","8.58500","8.58500","ppm","4908.15576","8.87292","103.35366","5077.54345","> 100.00","1","1","1","Y (360.074 nm)","","","","","","","3","7.29828","18.03103","0.42570","4171.82685","10313.66201","238.97843","o","o",""
"M BS","样品","2018/11/23 14:12:44","Pb 283.305","Pb(ref)","","0.02472","0.02472","ppm","17.96436","0.01308","52.91278","10.78115","60.01","1","1","1","-","","","","","","","3","0.00965","0.03307","0.03144","5.53964","24.84978","23.50365","","",""
"M BS","样品","2018/11/23 14:12:44","Sb 206.834","Sb","u","0.00436","0.00436","ppm","34.20091","0.00735","168.49246","8.01013","23.42","1","1","1","-","","","","","","","3","0.00383","0.01197","-0.00271","33.61871","42.48626","26.49777","","","u"
"M BS","样品","2018/11/23 14:12:44","Sb 217.582","Sb(ref)","u","-0.00056","-0.00056","ppm","11.26499","0.01753","3117.80849","7.90541","70.18","1","1","1","-","","","","","","","3","-0.00997","-0.01138","0.01966","7.02084","6.38808","20.38606","u","u",""
"M BS","样品","2018/11/23 14:12:44","Sb 231.146","Sb(ref)","","0.01078","0.01078","ppm","11.07945","0.01482","137.47149","6.94536","62.69","1","1","1","-","","","","","","","3","0.02788","0.00179","0.00266","19.09577","6.86676","7.27580","","",""
"M BS","样品","2018/11/23 14:12:44","Se 196.026","Se","u","-0.01899","-0.01899","ppm","21.37302","0.02575","135.56104","11.40356","53.35","1","1","1","-","","","","","","","3","-0.01021","0.00122","-0.04798","25.26106","30.32413","8.53389","u","","u"
"M BS","样品","2018/11/23 14:12:44","Se 203.985","Se(ref)","u","-0.00371","-0.00371","ppm","8.44349","0.00678","182.78169","2.25565","26.71","1","1","1","-","","","","","","","3","-0.00633","0.00399","-0.00879","7.57202","11.00486","6.75358","u","","u"
"M BS","样品","2018/11/23 14:12:44","Sn 189.925","Sn","u","-0.00107","-0.00107","ppm","17.81678","0.00705","657.43546","4.66506","26.18","1","1","1","-","","","","","","","3","-0.00772","0.00632","-0.00181","13.41690","22.70811","17.32532","u","","u"
"M BS","样品","2018/11/23 14:12:44","Sn 235.485","Sn(ref)","","0.08530","0.08530","ppm","47.74249","0.02357","27.63815","4.90345","10.27","1","1","1","-","","","","","","","3","0.10665","0.06000","0.08923","52.18480","42.48106","48.56161","","",""
"M BS","样品","2018/11/23 14:12:44","Sn 283.998","Sn(ref)","u","-0.00629","-0.00629","ppm","36.13291","0.00639","101.63606","10.31409","28.54","1","1","1","-","","","","","","","3","0.00090","-0.00842","-0.01134","47.72768","32.69169","27.97937","","u","u"
"M BS","样品","2018/11/23 14:12:44","Sr 407.771","Sr","u","-0.00060","-0.00060","ppm","1951.35000","0.00003","4.74096","103.96369","5.33","1","1","1","-","","","","","","","3","-0.00061","-0.00062","-0.00057","1910.98631","1873.62103","2069.44267","u","u","u"
"M BS","样品","2018/11/23 14:12:44","Sr 421.552","Sr(ref)","u","0.00","0.00","ppm","704.78","0.00","3.85","36.18","5.13","1","1","1","-","","","","","","","3","0.00","0.00","0.00","721.98","729.16","663.21","u","u","u"
"M BS","样品","2018/11/23 14:12:44","Sr 460.733","Sr(ref)","u","0.00","0.00","ppm","110.89","0.00","298.42","58.69","52.92","1","1","1","-","","","","","","","3","0.00","0.00","0.00","165.52","118.31","48.86","","u","u"
"M BS","样品","2018/11/23 14:12:44","Y 324.228","Y","","0.00135","0.00135","比值","105.24665","0.00029","21.60774","22.74142","21.61","1","1","1","-","","","","","","","3","0.00157","0.00146","0.00102","122.40679","113.88051","79.45265","","",""
"M BS","样品","2018/11/23 14:12:44","Y 360.074","Y","","0.00122","0.00122","比值","177.41542","0.00021","16.76523","29.74410","16.77","1","1","1","-","","","","","","","3","0.00099","0.00138","0.00130","143.68726","199.89372","188.66529","","",""
"M BS","样品","2018/11/23 14:12:44","Y 371.029","Y","","0.00081","0.00081","比值","75.67124","0.00006","7.21833","5.46220","7.22","1","1","1","-","","","","","","","3","0.00082","0.00086","0.00075","76.84883","80.44860","69.71630","","",""
"M BS","样品","2018/11/23 14:12:44","Zn 202.548","Zn","","未校正","未校正","ppm","134.80","-","-","50.12","37.18","1","1","1","-","","","","","","","3","未校正","未校正","未校正","77.40","169.91","157.08","未校正","未校正","未校正"
"M BS","样品","2018/11/23 14:12:44","Zn 206.200","Zn(ref)","o","17.25101","17.25101","ppm","29262.73194","5.97858","34.65640","10132.91990","34.63","1","1","1","Y (371.029 nm)","","","","","","","3","10.44982","19.62628","21.67693","17735.59530","33288.51250","36764.08802","o","o","o"
"M BS","样品","2018/11/23 14:12:44","Zr 339.198","Zr","","未校正","未校正","ppm","62.43","-","-","19.02","30.46","1","1","1","-","","","","","","","3","未校正","未校正","未校正","66.02","79.40","41.88","未校正","未校正","未校正"
"M BS","样品","2018/11/23 14:12:44","Zr 343.823","Zr(ref)","","未校正","未校正","ppm","71.64","-","-","2.55","3.56","1","1","1","-","","","","","","","3","未校正","未校正","未校正","69.69","74.53","70.72","未校正","未校正","未校正"
"M BS","样品","2018/11/23 14:12:44","Zr 349.619","Zr(ref)","","未校正","未校正","ppm","75.95","-","-","27.73","36.51","1","1","1","-","","","","","","","3","未校正","未校正","未校正","52.09","106.37","69.39","未校正","未校正","未校正"
"STD BLK","样品","2018/11/23 13:15:04","Al 396.152","Al","","0.00296","0.00296","ppm","1000.19720","0.00102","34.38705","37.71768","3.77","1","1","1","-","","","","","","","3","0.00179","0.00367","0.00340","957.03746","1026.83187","1016.72228","","",""
"STD BLK","样品","2018/11/23 13:15:04","Al 394.401","Al(ref)","","0.00389","0.00389","ppm","725.13559","0.00211","54.13332","22.19321","3.06","1","1","1","-","","","","","","","3","0.00221","0.00322","0.00626","707.39483","717.99073","750.02120","","",""
"STD BLK","样品","2018/11/23 13:15:04","As 188.980","As","u","-0.01737","-0.01737","ppm","3.34129","0.00136","7.84788","1.02924","30.80","1","1","1","-","","","","","","","3","-0.01895","-0.01656","-0.01661","2.15304","3.95478","3.91606","u","u","u"
"STD BLK","样品","2018/11/23 13:15:04","As 193.696","As(ref)","","0.01780","0.01780","ppm","17.80574","0.00724","40.70031","5.33990","29.99","1","1","1","-","","","","","","","3","0.01075","0.01741","0.02522","12.61319","17.52232","23.28170","","",""
"STD BLK","样品","2018/11/23 13:15:04","As 197.198","As(ref)","u","-0.01370","-0.01370","ppm","17.03308","0.06391","466.41464","9.73659","57.16","1","1","1","-","","","","","","","3","-0.07063","0.05543","-0.02592","8.36105","27.56572","15.17247","u","","u"
"STD BLK","样品","2018/11/23 13:15:04","As 234.984","As(ref)","u","0.01587","0.01587","ppm","75.97391","0.03563","224.44365","8.33815","10.98","1","1","1","-","","","","","","","3","0.03979","-0.02508","0.03291","81.56959","66.39071","79.96142","","u",""
"STD BLK","样品","2018/11/23 13:15:04","Ba 233.527","Ba","","0.00169","0.00169","ppm","158.66424","0.00027","16.18141","11.32387","7.14","1","1","1","-","","","","","","","3","0.00191","0.00138","0.00178","167.66115","145.94862","162.38294","","",""
"STD BLK","样品","2018/11/23 13:15:04","Ba 230.424","Ba(ref)","","0.00125","0.00125","ppm","99.63109","0.00015","12.36826","3.90476","3.92","1","1","1","-","","","","","","","3","0.00128","0.00139","0.00108","100.32254","103.14393","95.42679","","",""
"STD BLK","样品","2018/11/23 13:15:04","Ba 493.408","Ba(ref)","","0.00162","0.00162","ppm","3511.63027","0.00010","5.98049","94.75438","2.70","1","1","1","-","","","","","","","3","0.00169","0.00166","0.00151","3580.64475","3550.64952","3403.59655","","",""
"STD BLK","样品","2018/11/23 13:15:04","Ba 614.171","Ba(ref)","","0.00205","0.00205","ppm","3009.07801","0.00020","9.91317","126.00666","4.19","1","1","1","-","","","","","","","3","0.00228","0.00195","0.00191","3153.86383","2949.15414","2924.21607","","",""
"STD BLK","样品","2018/11/23 13:15:04","Cd 228.802","Cd","","0.00016","0.00016","ppm","42.91810","0.00008","49.25911","1.32288","3.08","1","1","1","-","","","","","","","3","0.00018","0.00023","0.00007","43.28808","44.01661","41.44963","","",""
"STD BLK","样品","2018/11/23 13:15:04","Cd 214.439","Cd(ref)","u","-0.00026","-0.00026","ppm","22.17635","0.00077","297.27818","11.51414","51.92","1","1","1","-","","","","","","","3","0.00041","-0.00109","-0.00009","32.23841","9.61925","24.67138","","u","u"
"STD BLK","样品","2018/11/23 13:15:04","Cd 226.502","Cd(ref)","","0.00031","0.00031","ppm","23.06898","0.00020","65.82135","4.09229","17.74","1","1","1","-","","","","","","","3","0.00035","0.00050","0.00009","23.76196","26.77054","18.67445","","",""
"STD BLK","样品","2018/11/23 13:15:04","Cd 326.105","Cd(ref)","","未校正","未校正","ppm","260.98259","-","-","19.01297","7.29","1","1","1","-","","","","","","","3","未校正","未校正","未校正","276.66904","239.83732","266.44142","未校正","未校正","未校正"
"STD BLK","样品","2018/11/23 13:15:04","Cd 508.582","Cd(ref)","","未校正","未校正","ppm","79.65584","-","-","16.00814","20.10","1","1","1","-","","","","","","","3","未校正","未校正","未校正","96.81143","65.11777","77.03831","未校正","未校正","未校正"
"STD BLK","样品","2018/11/23 13:15:04","Co 237.863","Co","","0.00135","0.00135","ppm","25.36511","0.00081","59.95243","4.74632","18.71","1","1","1","-","","","","","","","3","0.00053","0.00138","0.00215","20.54786","25.51032","30.03716","","",""
"STD BLK","样品","2018/11/23 13:15:04","Co 228.615","Co(ref)","u","0.00026","0.00026","ppm","28.98732","0.00034","131.39303","3.39261","11.70","1","1","1","-","","","","","","","3","0.00063","0.00019","-0.00004","32.67943","28.27530","26.00722","","","u"
"STD BLK","样品","2018/11/23 13:15:04","Co 230.786","Co(ref)","u","0.00055","0.00055","ppm","18.43765","0.00058","105.74893","3.53932","19.20","1","1","1","-","","","","","","","3","0.00054","-0.00003","0.00113","18.38296","14.92599","22.00399","","u",""
"STD BLK","样品","2018/11/23 13:15:04","Cr 267.716","Cr","","0.00045","0.00045","ppm","398.92044","0.00015","32.24512","2.69813","0.68","1","1","1","-","","","","","","","3","0.00057","0.00029","0.00049","401.14341","395.91854","399.69938","","",""
"STD BLK","样品","2018/11/23 13:15:04","Cr 205.560","Cr(ref)","","0.00191","0.00191","ppm","80.59616","0.00141","73.86594","4.69524","5.83","1","1","1","-","","","","","","","3","0.00047","0.00328","0.00197","75.79378","85.17638","80.81833","","",""
"STD BLK","样品","2018/11/23 13:15:04","Cr 206.158","Cr(ref)","u","-0.00221","-0.00221","ppm","29.30069","0.00143","64.87289","1.32304","4.52","1","1","1","-","","","","","","","3","-0.00262","-0.00062","-0.00339","28.92041","30.77223","28.20944","u","u","u"
"STD BLK","样品","2018/11/23 13:15:04","Cu 327.395","Cu","u","0.00001","0.00001","ppm","212.21262","0.00032","5810.94679","10.01068","4.72","1","1","1","-","","","","","","","3","0.00037","-0.00023","-0.00012","223.59306","204.76800","208.27680","","u","u"
"STD BLK","样品","2018/11/23 13:15:04","Cu 213.598","Cu(ref)","u","-0.00038","-0.00038","ppm","29.00301","0.00198","520.23661","9.84969","33.96","1","1","1","-","","","","","","","3","0.00145","-0.00249","-0.00010","38.07810","18.52842","30.40252","","u","u"
"STD BLK","样品","2018/11/23 13:15:04","Cu 324.754","Cu(ref)","","0.00260","0.00260","ppm","962.93737","0.00054","20.86783","20.05610","2.08","1","1","1","-","","","","","","","3","0.00318","0.00253","0.00210","984.21237","960.22312","944.37662","","",""
"STD BLK","样品","2018/11/23 13:15:04","Fe 238.204","Fe","u","-0.00446","-0.00446","ppm","881.72997","0.00108","24.29908","14.08955","1.60","1","1","1","-","","","","","","","3","-0.00324","-0.00487","-0.00529","897.68752","876.49582","871.00659","u","u","u"
"STD BLK","样品","2018/11/23 13:15:04","Hg 184.887","Hg","u","-0.00147","-0.00147","ppm","11.88299","0.00523","356.03596","6.34529","53.40","1","1","1","-","","","","","","","3","0.00267","0.00027","-0.00735","16.90039","13.99836","4.75023","","","u"
"STD BLK","样品","2018/11/23 13:15:04","Hg 194.164","Hg(ref)","u","0.00342","0.00342","ppm","21.62288","0.00890","260.23812","15.67119","72.48","1","1","1","-","","","","","","","3","0.01018","-0.00666","0.00673","33.54003","3.87141","27.45719","","u",""
"STD BLK","样品","2018/11/23 13:15:04","Hg 253.652","Hg(ref)","","0.01010","0.01010","ppm","22.75955","0.00625","61.82945","13.02988","57.25","1","1","1","-","","","","","","","3","0.00722","0.01727","0.00582","16.73680","37.71130","13.83055","","",""
"STD BLK","样品","2018/11/23 13:15:04","Mn 257.610","Mn","","0.00011","0.00011","ppm","178.94498","0.00008","69.80586","8.50973","4.76","1","1","1","-","","","","","","","3","0.00018","0.00013","0.00003","186.51942","180.57868","169.73683","","",""
"STD BLK","样品","2018/11/23 13:15:04","Mn 259.372","Mn(ref)","u","0.00","0.00","ppm","66.88","0.00","377.12","7.16","10.71","1","1","1","-","","","","","","","3","0.00","0.00","0.00","74.86","61.01","64.76","","u","u"
"STD BLK","样品","2018/11/23 13:15:04","Mn 260.568","Mn(ref)","u","0.00","0.00","ppm","18.69","0.00","113.36","3.06","16.38","1","1","1","-","","","","","","","3","0.00","0.00","0.00","15.61","21.73","18.73","u","","u"
"STD BLK","样品","2018/11/23 13:15:04","Mo 201.512","Mo","","未校正","未校正","ppm","9.57","-","-","4.87","50.89","1","1","1","-","","","","","","","3","未校正","未校正","未校正","9.68","14.39","4.65","未校正","未校正","未校正"
"STD BLK","样品","2018/11/23 13:15:04","Mo 202.032","Mo(ref)","u","0.00098","0.00098","ppm","28.89452","0.00455","466.23617","19.49878","67.48","1","1","1","-","","","","","","","3","0.00576","-0.00330","0.00047","49.38799","10.57217","26.72341","","u",""
"STD BLK","样品","2018/11/23 13:15:04","Mo 204.598","Mo(ref)","","0.01","0.01","ppm","22.26","0.00","81.71","12.56","56.44","1","1","1","-","","","","","","","3","0.00","0.01","0.01","7.81","30.63","28.34","","",""
"STD BLK","样品","2018/11/23 13:15:04","Ni 231.604","Ni","u","-0.00004","-0.00004","ppm","17.89160","0.00363","8427.33647","8.07910","45.16","1","1","1","-","","","","","","","3","-0.00352","-0.00032","0.00371","10.13272","17.28531","26.25676","u","u",""
