Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Operator,Instrument Name,Misc. Info or Comment,Sample Weight or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
ECO 11744/14,6/6/2022 下午 1:10:36,1,056SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-39,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,229349.22,226205.39,229005.54,232836.73,,,,1.5,
ECO 11744/14,6/6/2022 下午 1:10:36,1,056SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-39,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15896.46,15749.77,15919.81,16019.81,,,,0.9,
ECO 11744/14,6/6/2022 下午 1:10:36,1,056SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-39,1.0,1.0,1,2,Se,selenium,78,72,-0.087,,0.000,1.11,3.33,0.00,0.00,0.243,0.000,0.000,173.2,ug/L
ECO 11744/14,6/6/2022 下午 1:10:36,1,056SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-39,1.0,1.0,1,2,In,indium,115,,,,0.000,237623.00,235986.42,237175.22,239707.37,,,,0.8,
ECO 11744/14,6/6/2022 下午 1:10:36,1,056SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-39,1.0,1.0,1,2,Sn,tin,118,115,-0.046,,0.000,357.79,373.35,353.35,346.68,-0.098,-0.131,-0.147,3.9,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,9105.53,9340.13,8739.74,9236.71,,,,3.5,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Cr,chromium,52,72,0.800,3.4,0.000,1015.63,1036.74,1016.74,993.40,0.755,0.725,0.701,2.1,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Mn,manganese,55,45,7.633,7.5,0.000,1895.75,1866.87,1936.86,1883.53,7.320,8.395,7.520,1.9,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Co,cobalt,59,45,0.068,14.7,0.000,80.00,83.34,66.67,90.00,0.037,0.024,0.044,15.0,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Ni,nickel,60,45,-1.157,,0.000,1241.21,1180.09,1223.44,1320.11,-3.533,-3.102,-3.010,5.8,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Cu,copper,63,72,4.045,3.1,0.000,4398.66,4327.52,4380.87,4487.60,3.608,3.685,3.856,1.9,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8838.70,8896.50,8859.86,8759.75,,,,0.8,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,As,arsenic,75,72,0.062,93.0,0.000,15.56,20.00,10.00,16.67,0.126,0.014,0.091,32.7,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Cd,cadmium,111,115,0.038,87.4,0.000,6.66,13.33,3.33,3.33,0.036,-0.022,-0.021,86.6,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,In,indium,115,,,,0.000,80984.54,80245.44,81540.06,81168.11,,,,0.8,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Sb,antimony,121,115,15.177,1.9,0.000,6700.83,6721.96,6801.98,6578.55,15.489,15.423,14.970,1.7,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Ba,barium,137,115,6.482,4.7,0.000,968.96,916.74,1006.74,983.41,6.784,7.366,7.221,4.8,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.010,,0.000,4.44,6.67,3.33,3.33,-0.012,-0.020,-0.020,43.4,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Hg,mercury,201,209,-0.007,,0.000,4.44,3.33,0.00,10.00,0.003,-0.014,0.040,114.6,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.010,,0.000,5.56,3.33,6.67,6.67,-0.010,-0.003,-0.003,34.7,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Pb,lead,208,209,0.022,138.5,0.000,470.03,480.03,526.70,403.36,-0.268,-0.237,-0.297,13.2,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,276656.78,283344.86,274737.82,271887.66,,,,2.2,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,16041.09,16126.72,15782.96,16213.60,,,,1.4,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,2,Se,selenium,78,72,0.073,332.9,0.000,3.33,3.33,6.67,0.00,0.237,0.485,0.000,100.1,ug/L
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,2,In,indium,115,,,,0.000,239400.12,239795.86,239140.77,239263.73,,,,0.1,
ECO 11744/15,6/6/2022 下午 1:12:02,1,057SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-40,1.0,1.0,1,2,Sn,tin,118,115,0.163,28.6,0.000,500.03,536.70,483.36,480.03,0.137,0.059,0.054,6.4,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,9182.26,9360.18,9093.31,9093.28,,,,1.7,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Cr,chromium,52,72,0.933,14.5,0.000,1070.09,1130.09,1080.09,1000.08,0.968,0.903,0.709,6.1,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Mn,manganese,55,45,7.158,12.5,0.000,1824.63,1716.84,1990.21,1766.85,6.506,8.259,7.045,8.0,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Co,cobalt,59,45,0.068,8.4,0.000,80.00,86.67,73.34,80.00,0.040,0.029,0.035,8.3,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Ni,nickel,60,45,-0.403,,0.000,1471.25,1470.14,1503.48,1440.13,-2.563,-2.301,-2.521,2.2,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Cu,copper,63,72,10.519,1.4,0.000,10236.39,10140.75,10254.16,10314.25,10.036,10.334,10.200,0.9,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8728.65,8766.46,8633.01,8786.48,,,,1.0,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,As,arsenic,75,72,0.039,175.0,0.000,13.33,10.00,20.00,10.00,0.015,0.133,0.015,43.3,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Cd,cadmium,111,115,0.083,12.5,0.000,14.44,13.33,13.33,16.67,0.036,0.036,0.054,13.4,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,In,indium,115,,,,0.000,80587.70,80218.56,80178.93,81365.62,,,,0.8,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Sb,antimony,121,115,2.306,11.6,0.000,1235.66,1266.78,1320.12,1120.09,2.509,2.638,2.122,8.4,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Ba,barium,137,115,7.746,9.8,0.000,1125.65,1010.08,1160.10,1206.77,7.521,8.706,8.935,9.1,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.008,,0.000,5.55,3.33,3.33,10.00,-0.021,-0.021,-0.002,69.3,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Hg,mercury,201,209,-0.003,,0.000,5.56,6.67,6.67,3.33,0.019,0.020,0.003,34.7,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.004,,0.000,8.89,6.67,16.67,3.33,-0.004,0.017,-0.010,78.1,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Pb,lead,208,209,-0.017,,0.000,405.58,413.36,380.02,423.36,-0.308,-0.318,-0.293,5.6,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,286153.94,294031.68,284722.87,279707.28,,,,2.5,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15942.07,15919.79,15866.43,16039.98,,,,0.6,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,2,Se,selenium,78,72,-0.008,,0.000,2.22,6.67,0.00,0.00,0.481,0.000,0.000,173.2,ug/L
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,2,In,indium,115,,,,0.000,240921.87,238592.77,241411.93,242760.90,,,,0.9,
ECO 11748/2,6/6/2022 下午 1:13:29,1,058SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-41,1.0,1.0,1,2,Sn,tin,118,115,-0.047,,0.000,362.24,413.35,346.68,326.68,-0.044,-0.151,-0.183,12.5,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,8934.31,9363.51,8926.50,8512.91,,,,4.8,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Cr,chromium,52,72,0.222,13.9,0.000,722.27,750.05,690.04,726.71,0.177,0.116,0.153,4.2,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Mn,manganese,55,45,1.474,15.0,0.000,748.94,783.39,710.05,753.38,1.574,1.371,1.813,4.9,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Co,cobalt,59,45,0.028,18.1,0.000,40.00,46.67,40.00,33.33,-0.001,-0.005,-0.011,16.7,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Ni,nickel,60,45,-2.087,,0.000,955.63,956.73,1040.09,870.06,-4.297,-3.844,-4.296,8.9,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Cu,copper,63,72,2.109,6.5,0.000,2628.12,2527.00,2647.01,2710.36,1.622,1.862,1.857,3.5,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8887.64,9046.69,8696.37,8919.85,,,,2.0,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,As,arsenic,75,72,0.099,83.3,0.000,18.89,16.67,26.67,13.33,0.085,0.208,0.050,36.7,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Cd,cadmium,111,115,0.013,86.6,0.000,2.22,3.33,0.00,3.33,-0.021,-0.040,-0.021,86.6,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,In,indium,115,,,,0.000,80555.84,80977.75,79923.94,80765.82,,,,0.7,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Sb,antimony,121,115,25.147,0.5,0.000,10871.47,10878.14,10844.74,10891.53,25.145,25.403,25.244,0.2,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Ba,barium,137,115,10.115,9.3,0.000,1426.80,1360.13,1553.48,1366.78,10.175,11.842,10.255,7.7,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.014,,0.000,3.33,3.33,3.33,3.33,-0.021,-0.020,-0.020,0.0,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Hg,mercury,201,209,-0.013,,0.000,3.33,0.00,6.67,3.33,-0.014,0.021,0.004,100.1,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.013,,0.000,4.44,6.67,3.33,3.33,-0.003,-0.010,-0.010,43.4,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Pb,lead,208,209,-0.024,,0.000,382.24,396.69,406.69,343.35,-0.311,-0.299,-0.330,8.9,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,279465.23,286319.86,276763.27,275312.56,,,,2.1,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15917.65,15899.95,15676.28,16176.73,,,,1.6,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,2,Se,selenium,78,72,0.072,5.2,0.000,3.33,3.33,3.33,3.33,0.240,0.244,0.236,0.0,ug/L
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,2,In,indium,115,,,,0.000,240687.24,240976.17,239038.49,242047.07,,,,0.6,
ECO 11748/3,6/6/2022 下午 1:14:55,1,059SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-42,1.0,1.0,1,2,Sn,tin,118,115,-0.227,,0.000,241.12,240.01,210.01,273.35,-0.309,-0.351,-0.261,13.1,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,9165.57,9066.62,9123.29,9306.80,,,,1.4,
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Cr,chromium,52,72,0.020,234.0,0.000,631.15,643.37,653.39,596.70,-0.033,-0.021,-0.106,4.8,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Mn,manganese,55,45,3.156,5.5,0.000,1081.19,1036.74,1076.75,1130.09,3.091,3.273,3.441,4.3,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Co,cobalt,59,45,0.018,142.7,0.000,31.11,50.00,3.33,40.00,0.004,-0.044,-0.007,79.0,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Ni,nickel,60,45,-2.217,,0.000,942.29,996.74,926.73,903.40,-4.052,-4.316,-4.458,5.2,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Cu,copper,63,72,11.726,1.7,0.000,11793.24,11601.97,11982.27,11795.47,11.165,11.492,11.535,1.6,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,9081.14,9103.39,9156.76,8983.26,,,,1.0,
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,As,arsenic,75,72,0.105,118.8,0.000,20.00,13.33,33.33,13.33,0.047,0.265,0.049,57.7,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Cd,cadmium,111,115,0.012,173.2,0.000,2.22,6.67,0.00,0.00,-0.004,-0.040,-0.040,173.2,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,In,indium,115,,,,0.000,82835.13,83492.61,82684.32,82328.45,,,,0.7,
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Sb,antimony,121,115,38.091,1.6,0.000,16793.43,16734.44,16661.07,16984.79,37.766,37.970,38.887,1.0,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Ba,barium,137,115,3.037,13.2,0.000,538.92,560.03,580.04,476.70,3.807,4.001,3.228,10.2,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.020,,0.000,1.11,0.00,3.33,0.00,-0.030,-0.021,-0.030,173.2,
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Hg,mercury,201,209,-0.004,,0.000,5.56,6.67,6.67,3.33,0.018,0.019,0.003,34.7,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.007,,0.000,7.78,3.33,10.00,10.00,-0.010,0.003,0.003,49.5,
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Pb,lead,208,209,-0.106,,0.000,230.01,253.35,236.68,200.01,-0.386,-0.391,-0.408,11.9,ug/L
ECO 11748/4,6/6/2022 下午 1:16:26,1,060SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-43,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,295128.88,300785.76,293239.22,291361.67,,,,1.7,
